Time	EMG	Muscle Force
27.872	-0.000524541	0.268938
27.873	-0.0233301	0.268938
27.874	-0.0368488	0.268938
27.875	0.0129902	0.268938
27.876	0.0377069	0.268938
27.877	0.0082127	0.268938
27.878	-0.0208804	0.268938
27.879	-0.0233805	0.268938
27.88	-0.00518782	0.268938
27.881	0.0187623	0.268938
27.882	0.0355148	0.268938
27.883	0.00326071	0.268938
27.884	-0.0429479	0.268938
27.885	-0.025113	0.268938
27.886	0.016326	0.268938
27.887	0.0300223	0.268938
27.888	0.012228	0.268938
27.889	-0.00807409	0.268938
27.89	-0.0276343	0.268938
27.891	-0.024426	0.268938
27.892	0.0335607	0.268938
27.893	0.0301385	0.268938
27.894	-0.00560828	0.268938
27.895	-0.0274304	0.268938
27.896	-0.0197578	0.268938
27.897	0.00336417	0.268938
27.898	0.0245169	0.268938
27.899	0.0339771	0.268938
27.9	-0.0187533	0.268938
27.901	-0.040816	0.268938
27.902	-0.00928511	0.268938
27.903	0.0282178	0.268938
27.904	0.0236136	0.268938
27.905	0.00368582	0.269307
27.906	-0.017968	0.268938
27.907	-0.0337192	0.268938
27.908	-0.0049771	0.268938
27.909	0.0428337	0.268938
27.91	0.0207056	0.268938
27.911	-0.0143824	0.268938
27.912	-0.0279598	0.268938
27.913	-0.0131028	0.268938
27.914	0.00915906	0.268938
27.915	0.0291618	0.268938
27.916	0.0223232	0.268938
27.917	-0.0368289	0.268938
27.918	-0.0318451	0.268938
27.919	0.0074427	0.268938
27.92	0.0337669	0.268938
27.921	0.0188666	0.268938
27.922	-0.0039581	0.268938
27.923	-0.0254754	0.268938
27.924	-0.0355652	0.268938
27.925	0.015422	0.268938
27.926	0.0409465	0.268938
27.927	0.00784022	0.268938
27.928	-0.023544	0.268938
27.929	-0.0229952	0.268938
27.93	-0.00254976	0.268938
27.931	0.02037	0.268938
27.932	0.034838	0.268938
27.933	-0.00194539	0.268938
27.934	-0.0489771	0.268938
27.935	-0.0229897	0.268938
27.936	0.0233099	0.268938
27.937	0.0346609	0.268938
27.938	0.0125097	0.268938
27.939	-0.011294	0.268938
27.94	-0.032123	0.268938
27.941	-0.0264551	0.268938
27.942	0.0332872	0.268938
27.943	0.0327552	0.268938
27.944	-0.00388353	0.268938
27.945	-0.024604	0.268938
27.946	-0.0196132	0.268938
27.947	0.00100576	0.268938
27.948	0.022075	0.268938
27.949	0.035198	0.268938
27.95	-0.0180095	0.268938
27.951	-0.040339	0.268938
27.952	-0.0113072	0.268938
27.953	0.0275041	0.268938
27.954	0.0241765	0.268938
27.955	0.00546562	0.268938
27.956	-0.0166211	0.268938
27.957	-0.0322626	0.268938
27.958	-0.00600593	0.268938
27.959	0.0397839	0.268938
27.96	0.0192811	0.268938
27.961	-0.0156061	0.268938
27.962	-0.0262477	0.268938
27.963	-0.0130594	0.268938
27.964	0.00990732	0.268938
27.965	0.0305327	0.268938
27.966	0.0230071	0.268938
27.967	-0.0365336	0.268938
27.968	-0.0316069	0.268938
27.969	0.0066067	0.268938
27.97	0.0298098	0.268938
27.971	0.0144681	0.268938
27.972	-0.00254226	0.268938
27.973	-0.0219242	0.268938
27.974	-0.0328189	0.268938
27.975	0.0164543	0.268938
27.976	0.0394779	0.268938
27.977	0.00585196	0.268938
27.978	-0.0231149	0.268938
27.979	-0.0193736	0.268938
27.98	-0.00379691	0.268938
27.981	0.015286	0.268938
27.982	0.0319088	0.268938
27.983	-0.00132539	0.268938
27.984	-0.044807	0.268938
27.985	-0.0205918	0.268938
27.986	0.0259388	0.268938
27.987	0.0334549	0.268938
27.988	0.0137127	0.268938
27.989	-0.0119545	0.268938
27.99	-0.0334427	0.268938
27.991	-0.0315058	0.268938
27.992	0.0311468	0.268938
27.993	0.0341099	0.268938
27.994	0.00174178	0.268938
27.995	-0.0198372	0.268938
27.996	-0.0176743	0.268938
27.997	-0.00112668	0.268938
27.998	0.0190559	0.268938
27.999	0.0320094	0.268938
28	-0.0192393	0.268938
28.001	-0.0397602	0.268938
28.002	-0.00816553	0.268938
28.003	0.03267	0.268938
28.004	0.0257463	0.268938
28.005	0.0026156	0.268938
28.006	-0.0184798	0.268938
28.007	-0.035323	0.268938
28.008	-0.00643751	0.268938
28.009	0.0433577	0.268938
28.01	0.0219226	0.268938
28.011	-0.0137185	0.268938
28.012	-0.0266473	0.268938
28.013	-0.0135458	0.268938
28.014	0.0100716	0.268938
28.015	0.0269645	0.268938
28.016	0.0200693	0.268938
28.017	-0.0355983	0.268938
28.018	-0.0285669	0.268938
28.019	0.0108966	0.268938
28.02	0.0328356	0.268938
28.021	0.0148258	0.268938
28.022	-0.00764555	0.268938
28.023	-0.0252819	0.268938
28.024	-0.0331215	0.268938
28.025	0.0171893	0.268938
28.026	0.0423845	0.268938
28.027	0.00867295	0.268938
28.028	-0.0235195	0.268938
28.029	-0.0247416	0.268938
28.03	-0.0047351	0.268938
28.031	0.0175871	0.268938
28.032	0.0352073	0.268938
28.033	0.000907493	0.268938
28.034	-0.0456257	0.268938
28.035	-0.0209169	0.268938
28.036	0.022523	0.268938
28.037	0.0288353	0.268938
28.038	0.0102607	0.268938
28.039	-0.0104487	0.268938
28.04	-0.0294476	0.268938
28.041	-0.0240918	0.268938
28.042	0.0344681	0.268938
28.043	0.0307448	0.268938
28.044	-0.00470365	0.268938
28.045	-0.0256921	0.268938
28.046	-0.01825	0.268938
28.047	0.00121317	0.268938
28.048	0.021357	0.268938
28.049	0.0340357	0.268938
28.05	-0.0202533	0.268938
28.051	-0.0408035	0.268938
28.052	-0.00601065	0.268938
28.053	0.032049	0.268938
28.054	0.0214546	0.268938
28.055	0.0010242	0.268938
28.056	-0.0182105	0.268938
28.057	-0.0327163	0.268938
28.058	-0.00484874	0.268938
28.059	0.0415037	0.268938
28.06	0.0205888	0.268938
28.061	-0.015585	0.268938
28.062	-0.028329	0.268938
28.063	-0.0127016	0.268938
28.064	0.0118735	0.268938
28.065	0.0301844	0.268938
28.066	0.0217549	0.268938
28.067	-0.0379872	0.268938
28.068	-0.0331971	0.268938
28.069	0.00740515	0.268938
28.07	0.0334158	0.268938
28.071	0.0183792	0.268938
28.072	-0.00535212	0.268938
28.073	-0.0255455	0.268938
28.074	-0.0344881	0.268938
28.075	0.0163379	0.268938
28.076	0.0427403	0.268938
28.077	0.00972827	0.268938
28.078	-0.0220959	0.268938
28.079	-0.0269143	0.268938
28.08	-0.00728293	0.268938
28.081	0.0169	0.268938
28.082	0.0363427	0.268938
28.083	0.00403218	0.268938
28.084	-0.0438562	0.268938
28.085	-0.0250769	0.268938
28.086	0.0210307	0.268938
28.087	0.030257	0.268938
28.088	0.012439	0.268938
28.089	-0.00991816	0.268938
28.09	-0.030221	0.268938
28.091	-0.0268653	0.268938
28.092	0.0334222	0.268938
28.093	0.0336395	0.268938
28.094	-0.0023152	0.268938
28.095	-0.0278889	0.268938
28.096	-0.0225666	0.268938
28.097	0.00149473	0.268938
28.098	0.0241277	0.268938
28.099	0.0373346	0.268938
28.1	-0.01845	0.268938
28.101	-0.042779	0.268938
28.102	-0.0113976	0.268938
28.103	0.0292522	0.268938
28.104	0.0245309	0.268938
28.105	0.00452968	0.268938
28.106	-0.0153296	0.268938
28.107	-0.0345958	0.268938
28.108	-0.00865002	0.268938
28.109	0.0403465	0.268938
28.11	0.0200485	0.268938
28.111	-0.0126734	0.268938
28.112	-0.0249457	0.268938
28.113	-0.0115563	0.268938
28.114	0.00908697	0.268938
28.115	0.0265699	0.268938
28.116	0.020582	0.268938
28.117	-0.0371764	0.268938
28.118	-0.0308858	0.268938
28.119	0.0105771	0.268938
28.12	0.0342328	0.268938
28.121	0.0155189	0.268938
28.122	-0.00755976	0.268938
28.123	-0.0247331	0.268938
28.124	-0.0332053	0.268938
28.125	0.0161344	0.268938
28.126	0.0429413	0.268938
28.127	0.010202	0.268938
28.128	-0.0225824	0.268938
28.129	-0.0267741	0.268938
28.13	-0.00746553	0.268938
28.131	0.0158589	0.268938
28.132	0.0371955	0.268938
28.133	0.00496893	0.268938
28.134	-0.0425379	0.268938
28.135	-0.0234039	0.268938
28.136	0.0188359	0.268938
28.137	0.0295542	0.268938
28.138	0.0107214	0.268938
28.139	-0.0106588	0.268938
28.14	-0.027936	0.268938
28.141	-0.0247009	0.268938
28.142	0.0347734	0.268938
28.143	0.0320708	0.268938
28.144	-0.0050872	0.268938
28.145	-0.0264427	0.268938
28.146	-0.0200668	0.268938
28.147	0.00167275	0.268938
28.148	0.0230326	0.268938
28.149	0.0359837	0.268938
28.15	-0.0173884	0.268938
28.151	-0.0432396	0.268938
28.152	-0.0108293	0.268938
28.153	0.0299981	0.268938
28.154	0.0257429	0.268938
28.155	0.00600551	0.268938
28.156	-0.0174778	0.268938
28.157	-0.0358916	0.268938
28.158	-0.00784024	0.268938
28.159	0.0411765	0.268938
28.16	0.0222682	0.268938
28.161	-0.0126607	0.268938
28.162	-0.0257567	0.268938
28.163	-0.0143921	0.268938
28.164	0.00894397	0.268938
28.165	0.0299748	0.268938
28.166	0.0239062	0.268938
28.167	-0.0373441	0.268938
28.168	-0.0361411	0.268938
28.169	0.00655942	0.268938
28.17	0.0364779	0.268938
28.171	0.021535	0.268938
28.172	-0.00332847	0.268938
28.173	-0.027193	0.268938
28.174	-0.0382629	0.268938
28.175	0.0154835	0.268938
28.176	0.0429403	0.268938
28.177	0.0108916	0.268938
28.178	-0.0218645	0.268938
28.179	-0.02509	0.268938
28.18	-0.00609901	0.268938
28.181	0.0171696	0.268938
28.182	0.0340855	0.268938
28.183	0.00210679	0.268938
28.184	-0.0445169	0.268938
28.185	-0.0203348	0.268938
28.186	0.0208612	0.268938
28.187	0.0309762	0.268938
28.188	0.011759	0.268938
28.189	-0.010568	0.268938
28.19	-0.0290786	0.268938
28.191	-0.0275229	0.268938
28.192	0.0299331	0.268938
28.193	0.0311788	0.268938
28.194	-0.00211183	0.268938
28.195	-0.0238428	0.268938
28.196	-0.016885	0.268938
28.197	0.00793235	0.268938
28.198	0.0229683	0.268938
28.199	0.0271738	0.268938
28.2	-0.0249008	0.268938
28.201	-0.0432698	0.268938
28.202	-0.007284	0.268938
28.203	0.0337009	0.268938
28.204	0.0286989	0.268938
28.205	0.00548328	0.268938
28.206	-0.0184679	0.268938
28.207	-0.038054	0.268938
28.208	-0.010686	0.268938
28.209	0.0434654	0.268938
28.21	0.0244631	0.268938
28.211	-0.0117982	0.268938
28.212	-0.0273753	0.268938
28.213	-0.0195326	0.268938
28.214	0.00857328	0.268938
28.215	0.033803	0.268938
28.216	0.0264538	0.268938
28.217	-0.037141	0.268938
28.218	-0.0354976	0.268938
28.219	0.00611726	0.268938
28.22	0.0323839	0.268938
28.221	0.018	0.268938
28.222	-0.00362516	0.268938
28.223	-0.0216132	0.268938
28.224	-0.0335395	0.268938
28.225	0.0144211	0.268938
28.226	0.0379721	0.268938
28.227	0.00810703	0.268938
28.228	-0.0192708	0.268938
28.229	-0.022241	0.268938
28.23	-0.00493173	0.268938
28.231	0.0150445	0.268938
28.232	0.0329942	0.268938
28.233	0.00115004	0.268938
28.234	-0.0443607	0.268938
28.235	-0.0199073	0.268938
28.236	0.0219644	0.268938
28.237	0.0320075	0.268938
28.238	0.012881	0.268938
28.239	-0.0116126	0.268938
28.24	-0.0326698	0.268938
28.241	-0.0285584	0.268938
28.242	0.0335505	0.268938
28.243	0.0332966	0.268938
28.244	0.000379425	0.268938
28.245	-0.0236459	0.268938
28.246	-0.0227012	0.268938
28.247	0.000116347	0.268938
28.248	0.0235721	0.268938
28.249	0.0354332	0.268938
28.25	-0.0196667	0.268938
28.251	-0.0422857	0.268938
28.252	-0.00893576	0.268938
28.253	0.0303666	0.268938
28.254	0.0252156	0.268938
28.255	0.00467361	0.268938
28.256	-0.017678	0.268938
28.257	-0.0372831	0.268938
28.258	-0.00793092	0.268938
28.259	0.0449923	0.268938
28.26	0.0257163	0.268938
28.261	-0.0147257	0.268938
28.262	-0.0302429	0.268938
28.263	-0.0160596	0.268938
28.264	0.0106532	0.268938
28.265	0.0310039	0.268938
28.266	0.024037	0.268938
28.267	-0.0367366	0.268938
28.268	-0.0335991	0.268938
28.269	0.00724356	0.268938
28.27	0.0346413	0.268938
28.271	0.018118	0.268938
28.272	-0.0065453	0.268938
28.273	-0.0229956	0.268938
28.274	-0.0330597	0.268938
28.275	0.015415	0.268938
28.276	0.0406069	0.268938
28.277	0.00788047	0.268938
28.278	-0.0239504	0.268938
28.279	-0.0247356	0.268938
28.28	-0.00278903	0.268938
28.281	0.0205278	0.268938
28.282	0.0356525	0.268938
28.283	0.000353894	0.268938
28.284	-0.0468712	0.268938
28.285	-0.0237215	0.268938
28.286	0.0223009	0.268938
28.287	0.031341	0.268938
28.288	0.0118259	0.268938
28.289	-0.0110271	0.268938
28.29	-0.029243	0.268938
28.291	-0.0251198	0.268938
28.292	0.0336813	0.268938
28.293	0.0336177	0.268938
28.294	-0.0043048	0.268938
28.295	-0.0267536	0.268938
28.296	-0.0211192	0.268938
28.297	0.0015914	0.268938
28.298	0.0238797	0.268938
28.299	0.0366916	0.268938
28.3	-0.0181506	0.268938
28.301	-0.0432323	0.268938
28.302	-0.0118422	0.268938
28.303	0.0298101	0.268938
28.304	0.0265487	0.268938
28.305	0.00632638	0.268938
28.306	-0.0161465	0.268938
28.307	-0.0343385	0.268938
28.308	-0.00825411	0.268938
28.309	0.0384112	0.268938
28.31	0.0202179	0.268938
28.311	-0.015026	0.268938
28.312	-0.023702	0.268938
28.313	-0.0105529	0.268938
28.314	0.0111512	0.268938
28.315	0.0290947	0.268938
28.316	0.0217198	0.268938
28.317	-0.0374497	0.268938
28.318	-0.0336869	0.268938
28.319	0.00482179	0.268938
28.32	0.0314176	0.268938
28.321	0.019716	0.268938
28.322	-0.000838386	0.268938
28.323	-0.0216801	0.268938
28.324	-0.0357612	0.268938
28.325	0.0130963	0.268938
28.326	0.0406798	0.268938
28.327	0.00892911	0.268938
28.328	-0.0222914	0.268938
28.329	-0.0247918	0.268938
28.33	-0.00405278	0.268938
28.331	0.0171012	0.268938
28.332	0.0332559	0.268938
28.333	0.00189934	0.268938
28.334	-0.0440928	0.269307
28.335	-0.0228605	0.268938
28.336	0.0234812	0.268938
28.337	0.0317985	0.268938
28.338	0.0108535	0.268938
28.339	-0.0115478	0.268938
28.34	-0.0315729	0.268938
28.341	-0.0285327	0.268938
28.342	0.0332008	0.268938
28.343	0.035201	0.268938
28.344	-0.00252771	0.268938
28.345	-0.0262547	0.268938
28.346	-0.0202129	0.268938
28.347	0.00358005	0.268938
28.348	0.0240403	0.268938
28.349	0.0329721	0.268938
28.35	-0.0207681	0.268938
28.351	-0.044705	0.268938
28.352	-0.0121724	0.268938
28.353	0.0308772	0.268938
28.354	0.0281597	0.268938
28.355	0.00804963	0.268938
28.356	-0.0159969	0.268938
28.357	-0.0351119	0.268938
28.358	-0.00945555	0.268938
28.359	0.0393077	0.268938
28.36	0.0178825	0.268938
28.361	-0.0160987	0.268938
28.362	-0.0265404	0.268938
28.363	-0.0110596	0.268938
28.364	0.0143593	0.268938
28.365	0.0331326	0.268938
28.366	0.0231517	0.268938
28.367	-0.0396871	0.268938
28.368	-0.0375985	0.268938
28.369	0.00274033	0.268938
28.37	0.0324053	0.268938
28.371	0.0197637	0.268938
28.372	-0.00105096	0.268938
28.373	-0.0206688	0.268938
28.374	-0.0344649	0.268938
28.375	0.0125964	0.268938
28.376	0.0387295	0.268938
28.377	0.0104365	0.268938
28.378	-0.020058	0.268938
28.379	-0.0259066	0.268938
28.38	-0.00747783	0.268938
28.381	0.0149088	0.268938
28.382	0.0341954	0.269307
28.383	0.00274401	0.269307
28.384	-0.0423834	0.268938
28.385	-0.0197623	0.268938
28.386	0.0224863	0.268938
28.387	0.0285805	0.268938
28.388	0.00808011	0.269307
28.389	-0.0108716	0.268938
28.39	-0.0283082	0.268938
28.391	-0.0261278	0.268938
28.392	0.0332364	0.269307
28.393	0.0334655	0.268938
28.394	-0.00371846	0.268938
28.395	-0.026185	0.268938
28.396	-0.0207517	0.268938
28.397	0.000682595	0.269307
28.398	0.0226911	0.268938
28.399	0.035787	0.269307
28.4	-0.0166215	0.268938
28.401	-0.0411194	0.268938
28.402	-0.010582	0.268938
28.403	0.0276478	0.268938
28.404	0.0242282	0.268938
28.405	0.00474241	0.268938
28.406	-0.0182588	0.268938
28.407	-0.0333968	0.269307
28.408	-0.00647965	0.268938
28.409	0.0412925	0.268938
28.41	0.021462	0.268938
28.411	-0.013761	0.268938
28.412	-0.02717	0.268938
28.413	-0.0139452	0.268938
28.414	0.00930201	0.268938
28.415	0.0293375	0.268938
28.416	0.0230748	0.268938
28.417	-0.0358601	0.268938
28.418	-0.0325803	0.268938
28.419	0.00716921	0.268938
28.42	0.0322839	0.268938
28.421	0.0165228	0.268938
28.422	-0.00514153	0.268938
28.423	-0.0231282	0.268938
28.424	-0.0346772	0.268938
28.425	0.0151287	0.268938
28.426	0.0414574	0.268938
28.427	0.0130786	0.268938
28.428	-0.0210796	0.268938
28.429	-0.0263418	0.268938
28.43	-0.00782256	0.268938
28.431	0.0152112	0.268938
28.432	0.0327654	0.268938
28.433	0.00262311	0.268938
28.434	-0.0418076	0.268938
28.435	-0.0203556	0.268938
28.436	0.0223222	0.268938
28.437	0.0317103	0.268938
28.438	0.0103366	0.268938
28.439	-0.0114376	0.268938
28.44	-0.0305325	0.268938
28.441	-0.02787	0.268938
28.442	0.0329435	0.268938
28.443	0.0337352	0.268938
28.444	-0.00335829	0.268938
28.445	-0.0251568	0.268938
28.446	-0.0191489	0.268938
28.447	0.00265925	0.268938
28.448	0.0253654	0.268938
28.449	0.03541	0.268938
28.45	-0.024736	0.268938
28.451	-0.0464316	0.268938
28.452	-0.00778881	0.268938
28.453	0.0333389	0.268938
28.454	0.0285131	0.268938
28.455	0.0079376	0.268938
28.456	-0.0181887	0.268938
28.457	-0.0393651	0.268938
28.458	-0.0115485	0.268938
28.459	0.0410786	0.268938
28.46	0.0234178	0.268938
28.461	-0.0127346	0.268938
28.462	-0.0252665	0.268938
28.463	-0.0107135	0.268938
28.464	0.009634	0.268938
28.465	0.0282472	0.268938
28.466	0.0229497	0.268938
28.467	-0.037875	0.268938
28.468	-0.0345154	0.268938
28.469	0.0063086	0.268938
28.47	0.033639	0.268938
28.471	0.0186342	0.268938
28.472	-0.0031283	0.268938
28.473	-0.0253156	0.268938
28.474	-0.0364067	0.268938
28.475	0.0170793	0.268938
28.476	0.0447957	0.268938
28.477	0.0121186	0.268938
28.478	-0.0217203	0.268938
28.479	-0.029973	0.268938
28.48	-0.0118052	0.268938
28.481	0.0157724	0.268938
28.482	0.0382275	0.268938
28.483	0.00651224	0.268938
28.484	-0.0413908	0.268938
28.485	-0.0223078	0.268938
28.486	0.0205957	0.268938
28.487	0.0282879	0.268938
28.488	0.0095877	0.268938
28.489	-0.0109134	0.268938
28.49	-0.0282061	0.268938
28.491	-0.0259052	0.268938
28.492	0.0325796	0.268938
28.493	0.0313259	0.268938
28.494	-0.00172117	0.268938
28.495	-0.0222411	0.268938
28.496	-0.0190012	0.268938
28.497	0.000158861	0.268938
28.498	0.0201265	0.268938
28.499	0.0319556	0.268938
28.5	-0.0193519	0.268938
28.501	-0.0400406	0.268938
28.502	-0.00555144	0.268938
28.503	0.0311419	0.268938
28.504	0.0240237	0.268938
28.505	0.00250153	0.268938
28.506	-0.0180895	0.268938
28.507	-0.0336757	0.268938
28.508	-0.00899474	0.268938
28.509	0.0428338	0.268938
28.51	0.0225946	0.268938
28.511	-0.0157972	0.268938
28.512	-0.0279066	0.268938
28.513	-0.0130746	0.268938
28.514	0.0116782	0.268938
28.515	0.0333422	0.268938
28.516	0.0243313	0.268938
28.517	-0.0410033	0.268938
28.518	-0.037949	0.268938
28.519	0.00687185	0.268938
28.52	0.0353434	0.268938
28.521	0.0194977	0.268938
28.522	-0.00216046	0.268938
28.523	-0.0242219	0.268938
28.524	-0.0343671	0.268938
28.525	0.0152117	0.268938
28.526	0.0411923	0.268938
28.527	0.00651305	0.268938
28.528	-0.0233655	0.268938
28.529	-0.0246256	0.268938
28.53	-0.00499182	0.268938
28.531	0.0170996	0.268568
28.532	0.0373376	0.268568
28.533	0.00579028	0.268568
28.534	-0.042912	0.268938
28.535	-0.0249691	0.268938
28.536	0.015223	0.268938
28.537	0.0256131	0.268568
28.538	0.0149476	0.268938
28.539	-0.00406969	0.268938
28.54	-0.0282791	0.268938
28.541	-0.0265071	0.268938
28.542	0.0308989	0.268938
28.543	0.0305358	0.268938
28.544	-0.00445116	0.268938
28.545	-0.0234625	0.268938
28.546	-0.0191501	0.268938
28.547	0.00198273	0.268938
28.548	0.023866	0.268938
28.549	0.0336466	0.268938
28.55	-0.0212887	0.268938
28.551	-0.0429905	0.268938
28.552	-0.00768215	0.268938
28.553	0.0320351	0.268938
28.554	0.0247782	0.268938
28.555	0.00243828	0.268938
28.556	-0.0171059	0.268938
28.557	-0.0334962	0.268938
28.558	-0.00636185	0.268938
28.559	0.0406076	0.268938
28.56	0.0193546	0.268938
28.561	-0.0129341	0.268938
28.562	-0.0246521	0.268938
28.563	-0.0125775	0.268938
28.564	0.00680214	0.268938
28.565	0.0273985	0.268938
28.566	0.0249516	0.268938
28.567	-0.0342262	0.268938
28.568	-0.0320066	0.268938
28.569	0.00509263	0.268938
28.57	0.0318319	0.268938
28.571	0.0192101	0.268938
28.572	-0.00300166	0.268938
28.573	-0.025913	0.268938
28.574	-0.0374792	0.268938
28.575	0.0152422	0.268938
28.576	0.0457254	0.268938
28.577	0.0129577	0.268938
28.578	-0.023018	0.268938
28.579	-0.0284406	0.268938
28.58	-0.00853337	0.268938
28.581	0.0164532	0.268938
28.582	0.0368255	0.268938
28.583	0.00352203	0.268938
28.584	-0.0434279	0.268938
28.585	-0.0211899	0.268938
28.586	0.022114	0.268938
28.587	0.0301396	0.268938
28.588	0.00760162	0.268938
28.589	-0.0104524	0.268938
28.59	-0.0283132	0.268938
28.591	-0.0258293	0.268938
28.592	0.0336555	0.268938
28.593	0.0321097	0.268938
28.594	-0.00375661	0.268938
28.595	-0.0246902	0.268938
28.596	-0.0199003	0.268938
28.597	0.000697206	0.268938
28.598	0.0250861	0.268938
28.599	0.0350234	0.268938
28.6	-0.0201904	0.268938
28.601	-0.0433045	0.268938
28.602	-0.00923537	0.268938
28.603	0.0297469	0.268938
28.604	0.0262591	0.268938
28.605	0.00470071	0.268938
28.606	-0.0161385	0.268938
28.607	-0.0364392	0.268938
28.608	-0.00785836	0.268938
28.609	0.0425775	0.268938
28.61	0.0220757	0.268938
28.611	-0.0129979	0.268938
28.612	-0.0279772	0.268938
28.613	-0.0150151	0.268938
28.614	0.0102432	0.268938
28.615	0.0311458	0.268938
28.616	0.0228474	0.268938
28.617	-0.0366271	0.268938
28.618	-0.0326285	0.268938
28.619	0.00566482	0.268938
28.62	0.0326251	0.268938
28.621	0.017242	0.268938
28.622	-0.00372953	0.268938
28.623	-0.0229953	0.268938
28.624	-0.0325535	0.268938
28.625	0.0179379	0.268938
28.626	0.0393745	0.268938
28.627	0.00431271	0.268938
28.628	-0.0233961	0.268938
28.629	-0.0220498	0.268938
28.63	-0.00505308	0.268938
28.631	0.0166638	0.268938
28.632	0.035716	0.268938
28.633	0.00440725	0.268938
28.634	-0.0436448	0.268938
28.635	-0.0228925	0.268938
28.636	0.0190801	0.268938
28.637	0.0289704	0.268938
28.638	0.0117102	0.268938
28.639	-0.00948336	0.268938
28.64	-0.031646	0.268938
28.641	-0.0267566	0.268938
28.642	0.0364808	0.268938
28.643	0.0374585	0.268938
28.644	-0.00290095	0.268938
28.645	-0.0281608	0.268938
28.646	-0.0247293	0.268938
28.647	-0.00173816	0.268938
28.648	0.0222096	0.268938
28.649	0.0369131	0.268938
28.65	-0.0148252	0.268938
28.651	-0.037122	0.268938
28.652	-0.00728399	0.268938
28.653	0.0281831	0.268938
28.654	0.0207414	0.268938
28.655	-0.000895807	0.268938
28.656	-0.0209632	0.268938
28.657	-0.0331872	0.268938
28.658	-9.19349e-05	0.268938
28.659	0.0457946	0.268938
28.66	0.0197174	0.268938
28.661	-0.0157996	0.268938
28.662	-0.0271898	0.268938
28.663	-0.0118054	0.268938
28.664	0.00943662	0.268938
28.665	0.026219	0.268938
28.666	0.0211155	0.268938
28.667	-0.036847	0.268938
28.668	-0.0318149	0.268938
28.669	0.00988271	0.268938
28.67	0.0354825	0.268938
28.671	0.0173266	0.268938
28.672	-0.00472478	0.268938
28.673	-0.025047	0.268938
28.674	-0.0351318	0.268938
28.675	0.0143105	0.268938
28.676	0.0399957	0.268938
28.677	0.008111	0.268938
28.678	-0.020067	0.268938
28.679	-0.0208617	0.268938
28.68	-0.0049452	0.268938
28.681	0.0149856	0.268938
28.682	0.0314942	0.268938
28.683	0.00243133	0.268938
28.684	-0.0419071	0.268938
28.685	-0.0221382	0.268938
28.686	0.020249	0.268938
28.687	0.0310561	0.268938
28.688	0.0117675	0.268938
28.689	-0.0105408	0.268938
28.69	-0.0293294	0.268938
28.691	-0.0276819	0.268938
28.692	0.0343735	0.268938
28.693	0.0327501	0.268938
28.694	-0.0043464	0.268938
28.695	-0.0245596	0.268938
28.696	-0.0183225	0.268938
28.697	0.00127313	0.268938
28.698	0.0216955	0.268938
28.699	0.0336478	0.268938
28.7	-0.0189347	0.268938
28.701	-0.0426453	0.268938
28.702	-0.0103271	0.268938
28.703	0.0312965	0.268938
28.704	0.0278066	0.268938
28.705	0.00845067	0.268938
28.706	-0.0170219	0.268938
28.707	-0.038707	0.268938
28.708	-0.012427	0.268938
28.709	0.040137	0.268938
28.71	0.0212009	0.268938
28.711	-0.0123087	0.268938
28.712	-0.0213576	0.268938
28.713	-0.00922526	0.268938
28.714	0.00761139	0.268938
28.715	0.0265252	0.268938
28.716	0.0211409	0.268938
28.717	-0.0359201	0.268938
28.718	-0.0321542	0.268938
28.719	0.00765073	0.268938
28.72	0.0305797	0.268938
28.721	0.0156109	0.268938
28.722	-0.00471816	0.268938
28.723	-0.0219624	0.268938
28.724	-0.0302879	0.268938
28.725	0.0187616	0.268938
28.726	0.040485	0.268938
28.727	0.00751982	0.268938
28.728	-0.0249271	0.268938
28.729	-0.0270791	0.268938
28.73	-0.00788787	0.268938
28.731	0.0174107	0.268938
28.732	0.0383822	0.268938
28.733	0.00471011	0.268938
28.734	-0.0431712	0.268938
28.735	-0.0220377	0.268938
28.736	0.0180048	0.268938
28.737	0.0284128	0.268938
28.738	0.0139194	0.268938
28.739	-0.00958934	0.268938
28.74	-0.0297711	0.268938
28.741	-0.0274081	0.268938
28.742	0.0324772	0.268938
28.743	0.030976	0.268938
28.744	-0.00374534	0.268938
28.745	-0.0240016	0.268938
28.746	-0.0167413	0.268568
28.747	0.00121428	0.268938
28.748	0.0231307	0.268568
28.749	0.0329802	0.268568
28.75	-0.0215238	0.268568
28.751	-0.0416183	0.268568
28.752	-0.00749851	0.268568
28.753	0.0302422	0.268568
28.754	0.0229311	0.268938
28.755	0.00364556	0.268568
28.756	-0.0161687	0.268568
28.757	-0.0334049	0.268568
28.758	-0.00719796	0.268568
28.759	0.0423487	0.268568
28.76	0.0209008	0.268938
28.761	-0.0152551	0.268568
28.762	-0.0277406	0.268568
28.763	-0.0149339	0.268568
28.764	0.00965892	0.268568
28.765	0.0307428	0.268568
28.766	0.0255466	0.268568
28.767	-0.0350334	0.268568
28.768	-0.0350963	0.268568
28.769	0.00278913	0.268568
28.77	0.0312731	0.268568
28.771	0.0192735	0.268568
28.772	-0.00173721	0.268568
28.773	-0.0219628	0.268568
28.774	-0.0353613	0.268568
28.775	0.0133723	0.268568
28.776	0.0400781	0.268568
28.777	0.00764338	0.268568
28.778	-0.0230539	0.268568
28.779	-0.0236098	0.268568
