Time	Lead II
28.03	0.0523073
28.04	0.0394342
28.05	0.00135508
28.06	0.00336848
28.07	-0.0107734
28.08	-0.0269243
28.09	-0.0204665
28.1	-0.0385751
28.11	-0.0146885
28.12	-0.0153651
28.13	-0.0246637
28.14	-0.0109287
28.15	-0.0278295
28.16	-0.0138098
28.17	-0.0185716
28.18	-0.0320732
28.19	-0.0197308
28.2	-0.0332516
28.21	-0.0173705
28.22	-0.022105
28.23	-0.0364392
28.24	-0.0277708
28.25	-0.0476791
28.26	-0.0360158
28.27	-0.0448522
28.28	-0.0533788
28.29	-0.0367033
28.3	-0.0531085
28.31	-0.0399581
28.32	-0.0446066
28.33	-0.0534661
28.34	-0.0395718
28.35	-0.0632616
28.36	-0.0576439
28.37	-0.0544933
28.38	-0.0580946
28.39	-0.037744
28.4	-0.0429492
28.41	-0.00918597
28.42	0.0217601
28.43	0.0472961
28.44	0.070242
28.45	0.0305216
28.46	0.0144647
28.47	-0.0080506
28.48	-0.0352797
28.49	-0.0376797
28.5	-0.0726252
28.51	-0.0792328
28.52	-0.0855314
28.53	-0.0846119
28.54	-0.0636206
28.55	-0.0783822
28.56	-0.0618298
28.57	-0.0107417
28.58	0.1787
28.59	0.257079
28.6	0.00178639
28.61	-0.283879
28.62	-0.436053
28.63	-0.38197
28.64	-0.213761
28.65	-0.111798
28.66	-0.040315
28.67	-0.0265914
28.68	-0.0220538
28.69	0.00118975
28.7	-0.0055935
28.71	0.0181945
28.72	0.0188967
28.73	0.0229547
28.74	0.0541527
28.75	0.0578982
28.76	0.0901608
28.77	0.101434
28.78	0.110216
28.79	0.148977
28.8	0.151208
28.81	0.179325
28.82	0.185516
28.83	0.172333
28.84	0.172341
28.85	0.128901
28.86	0.109247
28.87	0.069576
28.88	0.0300388
28.89	0.0253392
28.9	-0.00772469
28.91	0.00682825
28.92	0.00640691
28.93	-0.0207238
28.94	-0.0122772
28.95	-0.021989
28.96	-0.00466365
28.97	-0.00478621
28.98	-0.0111353
28.99	0.00647319
29	-0.00955479
29.01	-0.00550897
29.02	-0.0185151
29.03	-0.0255369
29.04	-0.00490435
29.05	-0.0213203
29.06	-0.00670725
29.07	-0.00901992
29.08	-0.020665
29.09	-0.0137188
29.1	-0.0380136
29.11	-0.0278727
29.12	-0.028458
29.13	-0.0268191
29.14	-0.00577104
29.15	-0.0285282
29.16	-0.0272107
29.17	-0.0437273
29.18	-0.0465904
29.19	-0.0167881
29.2	-0.0275352
29.21	-0.0172944
29.22	-0.0216226
29.23	-0.0255242
29.24	0.00120518
29.25	0.00197491
29.26	0.0409337
29.27	0.0784167
29.28	0.0961007
29.29	0.0897638
29.3	0.0303254
29.31	0.0126679
29.32	-0.0120191
29.33	-0.0313855
29.34	-0.0288274
29.35	-0.052393
29.36	-0.0329097
29.37	-0.0319012
29.38	-0.0387287
29.39	-0.0265048
29.4	-0.0505566
29.41	0.019769
29.42	0.220753
29.43	0.286844
29.44	0.0689629
29.45	-0.251451
29.46	-0.386645
29.47	-0.331892
29.48	-0.188687
29.49	-0.0619788
29.5	-0.0271731
29.51	0.0154596
29.52	0.0266938
29.53	0.0221646
29.54	0.0402524
29.55	0.0289328
29.56	0.0571518
29.57	0.066212
29.58	0.064665
29.59	0.0964703
29.6	0.0956186
29.61	0.122518
29.62	0.144112
29.63	0.161559
29.64	0.198867
29.65	0.198521
29.66	0.211602
29.67	0.19178
29.68	0.167881
29.69	0.163014
29.7	0.114447
29.71	0.0990804
29.72	0.0668068
29.73	0.031475
29.74	0.027557
29.75	0.000762899
29.76	0.0126439
29.77	0.00688491
29.78	-0.00687493
29.79	0.00620982
29.8	-0.00587373
29.81	0.0140783
29.82	0.00531626
29.83	-0.00775717
29.84	0.00849396
29.85	-0.0126032
29.86	-0.00297683
29.87	-0.00793244
29.88	-0.00954659
29.89	0.0142325
29.9	-0.0116979
29.91	-0.0109028
29.92	-0.0193606
29.93	-0.0283301
29.94	-0.0186944
29.95	-0.0457631
29.96	-0.0356383
29.97	-0.0318891
29.98	-0.0331863
29.99	-0.0208227
30	-0.0523911
30.01	-0.0472642
30.02	-0.0535014
30.03	-0.0584616
30.04	-0.0393641
30.05	-0.0535869
30.06	-0.0314529
30.07	-0.0172103
30.08	4.6783e-05
30.09	0.0425572
30.1	0.0473748
30.11	0.0623431
30.12	0.0314656
30.13	-0.00437917
30.14	-0.0026209
30.15	-0.0394056
30.16	-0.0420527
30.17	-0.0626663
30.18	-0.0880566
30.19	-0.0747265
30.2	-0.0939799
30.21	-0.0756432
30.22	-0.0680351
30.23	-0.0630146
30.24	-0.00495904
30.25	0.149246
30.26	0.265062
30.27	0.0512669
30.28	-0.269747
30.29	-0.423246
30.3	-0.402351
30.31	-0.229597
30.32	-0.101523
